age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
1,7,0.13004305836649868,2,1.0,3,4,5,3,0,0.0,0.0,0.8061224489795918,37,0
2,7,0.14720256448567665,3,0.8,4,14,3,3,1,0.15024150241502415,0.0,0.47959183673469385,37,1
0,4,0.3275919914154929,10,0.7333333333333333,6,7,2,3,1,0.0,0.0,0.14285714285714285,37,0
1,7,0.10223373765637522,10,0.7333333333333333,4,13,3,3,1,0.0,0.0,0.4489795918367347,37,0
0,7,0.06576384455522201,8,0.6666666666666666,6,12,2,3,1,0.0,0.0,0.4489795918367347,37,0
0,7,0.013886662772850137,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.5,37,0
2,3,0.13950299506934163,0,0.5333333333333333,5,5,0,3,0,0.0,0.0,0.37755102040816324,37,0
0,7,0.015148530989799106,1,0.6,6,10,2,3,1,0.0,0.0,0.6020408163265306,37,0
0,4,0.17968989826272394,1,0.6,6,7,2,3,0,0.0,0.3677685950413223,0.19387755102040816,37,0
2,7,0.10617894350796647,0,0.5333333333333333,3,4,0,3,0,0.041010410104101044,0.0,0.3979591836734694,37,0
1,7,0.053484739408592656,0,0.5333333333333333,4,1,1,3,0,0.0,0.0,0.3979591836734694,37,1
1,7,0.10812064492468182,12,0.3333333333333333,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,1
2,7,0.12779505847516334,0,0.5333333333333333,4,5,3,3,1,0.15024150241502415,0.0,0.3979591836734694,37,1
2,7,0.016778500699528666,0,0.5333333333333333,4,5,3,4,1,0.0,0.0,0.5204081632653061,37,0
0,7,0.12627239510465763,0,0.5333333333333333,4,6,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,4,0.01235381209165863,15,0.2,4,7,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.039873134024259384,3,0.8,4,13,3,3,1,0.15024150241502415,0.0,1.0,37,1
0,7,0.15858586544600045,0,0.5333333333333333,6,5,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.17728569294087285,1,0.6,6,3,2,3,1,0.0,0.3950872359963269,0.15306122448979592,37,0
2,7,0.11572920769889027,10,0.7333333333333333,3,3,0,3,0,0.0,0.0,0.3979591836734694,37,0
1,6,0.159955719156219,8,0.6666666666666666,6,0,0,3,1,0.0,0.0,0.3979591836734694,37,1
2,7,0.10243544640795425,0,0.5333333333333333,5,9,0,3,0,0.0,0.0,0.3469387755102041,37,1
1,7,0.11425883918990505,1,0.6,6,12,0,3,1,0.0,0.0,0.37755102040816324,37,0
0,6,0.12976460520775324,3,0.8,6,14,2,3,0,0.0,0.0,0.11224489795918367,37,0
0,7,0.05106151777346138,0,0.5333333333333333,6,3,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,4,0.138736230151723,11,0.4,6,7,4,3,1,0.0,0.0,0.3979591836734694,37,0
3,7,0.05099563983102647,7,0.9333333333333333,4,4,3,3,1,0.2005120051200512,0.0,0.7244897959183674,37,1
1,6,0.10954686842069518,3,0.8,6,4,0,3,0,0.0,0.0,0.5,37,0
1,6,0.046180437646867065,3,0.8,4,4,3,3,1,0.03137031370313703,0.0,0.3979591836734694,37,0
0,7,0.20888673068825472,2,1.0,6,4,0,3,1,0.0,0.0,0.3979591836734694,0,1
1,2,0.2689069694788172,0,0.5333333333333333,3,6,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.28458048654595836,12,0.3333333333333333,4,0,1,4,0,0.0,0.0,0.5,37,0
1,7,0.08272300023091238,10,0.7333333333333333,6,1,0,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.15899743279770717,0,0.5333333333333333,4,1,3,3,1,0.0,0.0,0.3979591836734694,23,0
0,7,0.09981527009956398,0,0.5333333333333333,4,14,3,3,1,0.0,0.0,0.6020408163265306,37,1
0,7,0.06365642955135084,1,0.6,6,3,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.11861357493106586,0,0.5333333333333333,4,14,3,3,1,0.07688076880768807,0.0,0.5,37,1
1,7,0.07324336806074354,1,0.6,1,11,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,8,0.13010146561443067,15,0.2,4,12,3,3,1,0.0,0.0,0.1836734693877551,37,0
0,7,0.13287988481547386,0,0.5333333333333333,4,3,1,3,0,0.0,0.0,0.29591836734693877,37,0
0,7,0.1970368508985208,7,0.9333333333333333,6,4,0,3,1,0.0,0.0,0.6020408163265306,37,0
1,3,0.08985819263525353,15,0.2,4,5,3,3,1,0.0,0.5002295684113865,0.3979591836734694,37,0
2,4,0.10782589206883905,0,0.5333333333333333,5,7,0,3,0,0.0,0.0,0.08163265306122448,37,0
0,7,0.30339305361242036,0,0.5333333333333333,4,0,3,3,1,0.0,0.0,0.9081632653061225,37,0
2,7,0.2444248244386792,0,0.5333333333333333,3,9,5,3,0,0.0,0.0,0.3979591836734694,37,1
1,3,0.10849417964982817,0,0.5333333333333333,4,9,3,3,1,0.0,0.0,0.7551020408163265,37,1
1,7,0.09798902487062115,3,0.8,4,14,3,3,1,0.04386043860438604,0.0,0.5,37,1
0,0,0.22142798929653223,0,0.5333333333333333,4,14,3,3,1,0.0,0.0,0.5,37,1
0,7,0.23187066190353295,1,0.6,6,3,2,3,1,0.0,0.0,0.19387755102040816,24,0
1,3,0.22454326890425286,0,0.5333333333333333,4,9,3,4,1,0.0,0.0,0.6020408163265306,37,1
2,0,0.10692057972589343,3,0.8,4,14,3,3,1,0.06418064180641807,0.0,0.4489795918367347,37,1
0,7,0.06212697464038793,3,0.8,6,14,2,3,0,0.0,0.0,0.3979591836734694,37,0
1,8,0.02396395050325315,14,0.8666666666666667,6,4,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.07276931853683052,3,0.8,4,9,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,6,0.08956683554963937,3,0.8,6,4,2,1,1,0.0,0.0,0.29591836734693877,37,0
0,7,0.11434373344562014,1,0.6,6,4,0,4,0,0.0,0.0,0.3979591836734694,37,0
1,6,0.2037102185517719,3,0.8,4,0,3,3,1,0.051780517805178054,0.0,0.3979591836734694,37,1
0,8,0.09386112658073104,3,0.8,6,4,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.12808234063650317,11,0.4,6,13,2,3,1,0.0,0.0,0.15306122448979592,37,0
1,7,0.11947270479890248,9,0.26666666666666666,3,12,5,3,0,0.0,0.0,0.3979591836734694,37,0
1,8,0.07233533910161503,0,0.5333333333333333,4,0,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,6,0.13042474294019368,1,0.6,4,0,3,3,1,0.0,0.0,0.5204081632653061,37,0
0,7,0.16597574061748685,0,0.5333333333333333,4,1,1,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.14889094144333817,10,0.7333333333333333,6,1,0,3,0,0.0,0.0,0.46938775510204084,18,0
0,7,0.06002635117697396,1,0.6,6,12,2,2,1,0.0,0.0,0.29591836734693877,37,0
0,7,0.052042216215481996,1,0.6,1,3,5,2,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.23833824588093072,1,0.6,6,2,0,3,0,0.0,0.0,0.05102040816326531,37,0
0,4,0.18966191711604027,3,0.8,4,7,0,0,0,0.0,0.0,0.05102040816326531,23,0
1,7,0.20147783920348813,0,0.5333333333333333,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,3,0.05978660979883457,3,0.8,4,5,3,3,1,0.0,0.0,0.3469387755102041,37,0
0,7,0.19299384686434576,14,0.8666666666666667,4,6,3,3,1,0.0,0.0,0.14285714285714285,37,0
2,7,0.19461091264720665,1,0.6,4,0,3,3,1,0.0,0.0,0.3979591836734694,24,0
1,3,0.11980888605153421,0,0.5333333333333333,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,4,0.011515056845193626,0,0.5333333333333333,5,7,0,3,0,0.0,0.0,0.11224489795918367,37,0
1,7,0.11861357493106586,0,0.5333333333333333,4,9,3,3,1,0.15024150241502415,0.0,0.6020408163265306,37,1
0,7,0.09686298746281631,12,0.3333333333333333,6,3,2,3,0,0.0,0.0,0.09183673469387756,37,0
0,7,0.006734491517365969,0,0.5333333333333333,4,1,3,1,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.13903234131565723,3,0.8,6,14,0,3,1,0.0,0.0,0.5510204081632653,37,1
1,7,0.1186013501582429,3,0.8,4,4,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.07089824914087013,1,0.6,4,12,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,7,0.05669442142866845,12,0.3333333333333333,3,5,0,3,1,0.0,0.0,0.4489795918367347,37,0
1,7,0.17279376808247646,1,0.6,1,1,5,4,0,0.0,0.0,0.40816326530612246,37,0
1,7,0.07169421768245474,14,0.8666666666666667,4,14,3,3,1,0.0,0.0,0.5510204081632653,37,1
0,7,0.1563242824737507,0,0.5333333333333333,1,5,0,3,1,0.0,0.0,0.5,37,0
0,3,0.12934081308322354,3,0.8,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.11502628326156938,0,0.5333333333333333,4,11,1,3,0,0.0,0.0,0.3979591836734694,37,0
2,3,0.11034555357846267,10,0.7333333333333333,0,10,5,1,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.02977139674821043,11,0.4,3,5,5,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.2567772782222464,0,0.5333333333333333,3,5,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.0933436111978919,0,0.5333333333333333,4,9,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.02647138724005379,0,0.5333333333333333,6,11,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.1209335651512476,4,0.4666666666666667,6,3,5,4,0,0.0,0.0,0.3469387755102041,38,0
1,2,0.13107876828622267,0,0.5333333333333333,4,1,1,3,0,0.07688076880768807,0.0,0.3469387755102041,37,1
1,7,0.0968134092174787,0,0.5333333333333333,1,1,2,2,0,0.0,0.0,0.3979591836734694,40,0
1,7,0.05212031893073987,0,0.5333333333333333,3,5,0,2,1,0.1052010520105201,0.0,0.3979591836734694,37,1
1,7,0.12384034446693198,1,0.6,3,9,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,3,0.13577783512856387,0,0.5333333333333333,6,10,2,3,1,0.0,0.0,0.10204081632653061,37,0
0,7,0.13073919126336236,0,0.5333333333333333,6,1,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.09943018975564037,0,0.5333333333333333,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.05802556335828093,3,0.8,4,4,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.12275098137759606,3,0.8,4,9,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,3,0.1663689708099591,15,0.2,6,10,2,3,1,0.0,0.0,0.7551020408163265,37,0
1,7,0.2334204914358675,14,0.8666666666666667,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,3,0.12787723611469554,7,0.9333333333333333,4,4,3,3,1,0.0,0.45385674931129477,0.6020408163265306,37,1
0,7,0.24764944784776083,5,0.13333333333333333,6,2,0,3,0,0.0,0.0,0.3979591836734694,23,0
1,8,0.07534127490797463,14,0.8666666666666667,4,4,3,3,1,0.0,0.0,0.37755102040816324,37,1
1,7,0.0478756061449858,6,0.06666666666666667,4,10,3,3,1,0.0,0.0,0.3979591836734694,23,0
2,3,0.07035832167452222,6,0.06666666666666667,4,5,3,3,1,0.0,0.0,0.19387755102040816,37,0
2,7,0.06162372149250893,15,0.2,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.1938862552804227,1,0.6,1,1,0,4,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.16788280517787044,0,0.5333333333333333,3,13,5,3,1,0.0,0.0,0.5,37,0
0,7,0.10560981241765258,1,0.6,6,9,2,3,0,0.0,0.0,0.19387755102040816,37,0
0,6,0.01883701661210796,1,0.6,3,1,5,3,0,0.0,0.0,0.7040816326530612,37,0
1,7,0.1582361011124543,12,0.3333333333333333,4,3,1,3,0,0.0,0.0,0.3469387755102041,37,0
1,7,0.017058312166365577,14,0.8666666666666667,6,14,0,3,0,0.0,0.0,0.24489795918367346,37,0
0,7,0.062022384917346955,3,0.8,4,12,3,2,1,0.0,0.0,0.3979591836734694,37,0
2,7,0.08483109438882927,3,0.8,4,5,3,2,1,0.0,0.0,0.3979591836734694,8,0
0,7,0.08512041401230627,1,0.6,6,3,0,3,0,0.0,0.0,0.40816326530612246,37,1
1,0,0.05720107034677606,1,0.6,4,14,3,2,1,0.0,0.0,0.6020408163265306,0,0
2,7,0.12488895831352467,12,0.3333333333333333,3,12,0,3,0,0.0,0.0,0.2755102040816326,37,0
0,7,0.1088867306882547,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.08754363564743756,1,0.6,6,3,2,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.14663275424131703,0,0.5333333333333333,4,13,3,4,1,0.0,0.0,0.3979591836734694,37,0
1,0,0.12089281590850437,3,0.8,4,9,3,3,1,0.0,0.0,0.3979591836734694,38,1
1,2,0.20043126281903262,1,0.6,3,1,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.09518411866179487,0,0.5333333333333333,3,1,0,3,0,0.0,0.0,0.5,37,0
1,3,0.11563005120821505,0,0.5333333333333333,4,10,3,3,1,0.0,0.3838383838383838,0.5,37,0
1,7,0.18328194401054046,1,0.6,6,1,2,3,0,0.0,0.0,0.19387755102040816,37,0
0,4,0.01969275070971598,3,0.8,0,7,0,3,1,0.0,0.0,0.5,37,0
1,7,0.10168158541720433,2,1.0,6,4,0,3,1,0.0,0.0,0.35714285714285715,37,1
1,7,0.12121133915594735,3,0.8,4,4,3,3,1,0.0,0.0,0.4489795918367347,37,1
0,7,0.133003490851795,1,0.6,3,12,0,3,1,0.0,0.0,0.4489795918367347,37,0
2,7,0.1097152986240339,3,0.8,4,9,3,3,1,0.0,0.4366391184573003,0.3979591836734694,37,1
2,7,0.07938495809619538,0,0.5333333333333333,6,12,0,4,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.18694598008720337,1,0.6,4,9,3,3,1,0.0,0.0,0.5510204081632653,37,1
1,7,0.1384326482932859,0,0.5333333333333333,1,1,5,4,0,0.0,0.0,0.3979591836734694,38,0
0,7,0.09129256597981554,1,0.6,6,3,0,3,0,0.0,0.0,0.29591836734693877,37,0
1,7,0.1853513263878513,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,0,0.20516564567175127,1,0.6,4,9,3,3,1,0.0,0.0,0.6020408163265306,37,1
1,7,0.1301653060947284,3,0.8,4,14,3,4,1,0.0,0.0,0.3469387755102041,37,1
0,4,0.17825144999388762,0,0.5333333333333333,6,7,5,3,0,0.0,0.0,0.19387755102040816,37,0
0,7,0.34277923418589806,3,0.8,6,1,0,3,1,0.0,0.0,0.3469387755102041,37,0
1,7,0.03659825321579441,3,0.8,6,1,0,3,0,0.0,0.0,0.5,37,0
0,7,0.11582157264910826,3,0.8,6,9,2,3,1,0.0,0.0,0.29591836734693877,37,0
0,7,0.0999674006058054,0,0.5333333333333333,4,13,3,0,1,0.0,0.0,0.5510204081632653,37,0
0,7,0.08372814821857893,0,0.5333333333333333,4,12,3,3,1,0.0,0.0,0.3979591836734694,37,0
3,7,0.21827399790820554,0,0.5333333333333333,4,10,3,3,1,0.0,0.0,0.5,37,0
1,7,0.12864128441613126,8,0.6666666666666666,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.056868964018418657,3,0.8,4,14,1,3,0,0.0,0.0,0.5,37,1
1,7,0.11128142785346572,3,0.8,4,14,3,3,1,0.0,0.0,0.5,37,0
1,7,0.02391369310386982,0,0.5333333333333333,3,5,0,3,1,0.0,0.0,0.41836734693877553,37,0
0,7,0.11876570543730729,1,0.6,6,1,2,3,0,0.0,0.0,0.14285714285714285,37,0
0,7,0.16125969492400266,1,0.6,6,13,2,3,1,0.0,0.0,0.19387755102040816,37,0
3,3,0.15303989350864564,15,0.2,4,5,3,3,1,0.0,0.0,0.09183673469387756,37,0
0,7,0.11068105567704867,1,0.6,6,13,0,4,1,0.0,0.0,0.3979591836734694,37,0
2,3,0.020808600806835005,1,0.6,4,9,3,3,1,0.0,0.0,0.5,37,0
0,7,0.13152836826448974,1,0.6,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.06771165835834884,1,0.6,4,5,3,3,1,0.0,0.0,0.5816326530612245,37,0
0,7,0.10539859550943345,1,0.6,3,11,0,3,1,0.0,0.0,0.5,37,0
1,7,0.14186645114844948,10,0.7333333333333333,4,14,3,3,1,0.0,0.0,0.5,37,1
0,4,0.11982043167031146,1,0.6,3,7,0,3,1,0.0,0.0,0.29591836734693877,37,0
1,7,0.12711250865921409,8,0.6666666666666666,3,9,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.20425761671262277,0,0.5333333333333333,6,5,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.09246410670868366,0,0.5333333333333333,6,1,0,0,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.06801524021678597,0,0.5333333333333333,4,12,3,3,1,0.0,0.0,0.5816326530612245,37,0
1,7,0.030989119952187553,0,0.5333333333333333,4,0,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.09024666874940573,0,0.5333333333333333,4,1,3,3,1,0.0,0.0,0.5,37,0
2,7,0.15948846117276322,15,0.2,5,11,5,0,0,0.0,0.0,0.3979591836734694,11,0
1,7,0.12495959033427963,1,0.6,5,9,0,3,0,0.0,0.0,0.3979591836734694,37,0
2,4,0.2405876040803575,8,0.6666666666666666,5,7,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.13868053951997392,3,0.8,6,4,0,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.11935589030303853,1,0.6,6,14,5,3,0,0.0,0.0,0.4489795918367347,37,0
1,7,0.0369466592412491,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.04244033631708344,3,0.8,4,3,3,2,1,0.0,0.0,0.29591836734693877,27,0
2,4,0.21274636313008516,8,0.6666666666666666,4,7,3,3,1,0.0,0.0,0.5,37,1
0,3,0.161784001847299,1,0.6,4,1,1,3,0,0.0,0.0,0.5510204081632653,37,1
2,3,0.12264435419241793,0,0.5333333333333333,4,10,3,3,1,0.0,0.0,0.7244897959183674,37,0
1,0,0.07407329430461418,1,0.6,4,14,3,3,1,0.0,0.0,0.5,37,0
0,3,0.03986634248380218,0,0.5333333333333333,4,10,3,3,1,0.04064040640406404,0.0,0.3979591836734694,37,0
0,3,0.0752713220412654,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,6,0.22200051615707475,1,0.6,5,1,5,3,0,0.0,0.0,0.3979591836734694,23,0
2,3,0.07639532198693308,3,0.8,4,10,3,3,1,0.0,0.0,0.29591836734693877,37,0
0,7,0.10543594898194808,7,0.9333333333333333,4,4,1,2,0,0.15024150241502415,0.0,0.5,37,1
3,4,0.04398744923323508,0,0.5333333333333333,5,7,0,3,0,0.0,1.0,0.3979591836734694,37,0
0,7,0.12698890262289292,3,0.8,6,14,0,3,0,0.0,0.0,0.29591836734693877,37,0
1,7,0.12119028538053,0,0.5333333333333333,6,1,0,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.059036823732358974,8,0.6666666666666666,4,14,3,3,1,0.03103031030310303,0.0,0.47959183673469385,37,1
1,6,0.277883348501107,3,0.8,4,14,3,4,1,0.0,0.0,0.5,37,1
2,7,0.13831583379742193,9,0.26666666666666666,3,9,0,3,1,0.0,0.0,0.24489795918367346,37,0
0,7,0.040766221594382035,1,0.6,6,9,2,3,1,0.0,0.0,0.42857142857142855,37,0
0,7,0.030716100025807852,1,0.6,6,9,0,3,1,0.0,0.0,0.4489795918367347,37,0
1,7,0.05238179323834232,8,0.6666666666666666,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,6,0.010775458089403838,0,0.5333333333333333,3,1,0,3,0,0.0,0.0,0.3979591836734694,37,1
3,7,0.023431493731408157,3,0.8,4,9,3,3,1,0.09386093860938609,0.0,0.14285714285714285,37,1
0,7,0.14578584914630335,0,0.5333333333333333,3,1,5,3,0,0.0,0.0,0.3469387755102041,37,0
1,7,0.11553564879585988,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.19903763871721383,12,0.3333333333333333,3,5,4,4,1,0.0,0.0,0.3979591836734694,37,0
2,0,0.12018853316309205,1,0.6,4,14,3,3,1,0.0,0.0,0.4489795918367347,37,1
2,7,0.19301557979380884,5,0.13333333333333333,4,13,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,3,0.13045870064247972,7,0.9333333333333333,6,4,0,3,0,0.0,0.0,0.6020408163265306,37,1
1,3,0.16116325504951032,11,0.4,4,14,3,3,1,0.0,0.0,0.6530612244897959,37,0
1,7,0.09284714959047011,14,0.8666666666666667,4,14,3,3,1,0.0,0.0,0.6530612244897959,37,1
1,0,0.10580269216663724,0,0.5333333333333333,4,9,3,3,1,0.0,0.0,0.42857142857142855,37,1
1,7,0.12408823569362003,5,0.13333333333333333,4,5,3,3,1,0.0,0.0,0.4489795918367347,39,0
0,7,0.13499137474361936,1,0.6,6,6,0,3,0,0.041010410104101044,0.0,0.3979591836734694,37,0
0,4,0.12519865255837329,8,0.6666666666666666,1,7,5,3,0,0.0,0.0,0.3979591836734694,23,0
0,7,0.025883918990505426,1,0.6,4,9,3,4,1,0.0,0.0,0.3469387755102041,37,0
1,7,0.1124814930522541,0,0.5333333333333333,4,12,3,3,1,0.03908039080390804,0.0,0.3979591836734694,37,0
0,7,0.130458021488434,7,0.9333333333333333,4,4,3,3,1,0.0,0.45385674931129477,0.6020408163265306,37,1
1,7,0.03240651444560655,3,0.8,3,9,5,3,1,0.0,0.0,0.4387755102040816,37,1
0,7,0.14313918583013,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.6020408163265306,37,0
0,4,0.022164871436139145,0,0.5333333333333333,4,7,1,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.09663411254940846,1,0.6,6,1,2,2,1,0.0,0.0,0.19387755102040816,37,0
1,7,0.03725227856182339,8,0.6666666666666666,1,1,0,2,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.11979598212466552,1,0.6,4,5,3,4,1,0.0,0.0,0.3979591836734694,14,1
0,7,0.2570815392347292,5,0.13333333333333333,6,12,0,3,1,0.0,0.0,0.24489795918367346,23,0
0,4,0.09078863367789082,1,0.6,6,7,0,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.012319175235326878,11,0.4,1,3,5,3,0,0.0,0.0,0.37755102040816324,37,0
1,7,0.3640781842137434,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.12011722198829139,0,0.5333333333333333,4,12,3,3,1,0.0,0.0,0.47959183673469385,37,0
2,3,0.1727917306203393,6,0.06666666666666667,4,13,3,3,1,0.0,0.5002295684113865,0.17346938775510204,37,0
1,3,0.20325993941945913,0,0.5333333333333333,3,9,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.11910188668993901,0,0.5333333333333333,6,12,0,3,1,0.0,0.0,0.47959183673469385,37,0
1,7,0.15151519267600277,10,0.7333333333333333,6,4,5,3,0,0.0,0.0,0.35714285714285715,37,0
1,7,0.11975523288192227,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,1
2,7,0.2108134907159642,3,0.8,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.11709498648483449,12,0.3333333333333333,6,11,0,3,1,0.0,0.0,0.3979591836734694,11,0
1,7,0.08969994974260062,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.07998533027261244,3,0.8,4,14,3,3,1,0.0,0.0,0.4489795918367347,37,1
0,0,0.07177164124366689,2,1.0,6,4,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.07578747911601309,1,0.6,6,3,2,3,0,0.0,0.0,0.19387755102040816,37,0
1,7,0.16038901943738879,0,0.5333333333333333,3,12,4,3,1,0.0,0.0,0.3979591836734694,19,0
0,7,0.1323582945083604,1,0.6,6,9,4,3,0,0.0,0.0,0.3979591836734694,37,0
1,8,0.07308987924641067,7,0.9333333333333333,6,4,0,3,0,0.0,0.3590449954086318,0.5510204081632653,37,1
2,7,0.08318482498200241,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,6,0.17446312872685782,0,0.5333333333333333,4,3,3,0,1,0.0,0.0,0.3979591836734694,38,0
2,7,0.08132258458863639,3,0.8,4,9,3,4,1,0.07688076880768807,0.0,0.4489795918367347,37,1
1,7,0.03289618451257114,1,0.6,3,14,0,2,0,0.0,0.0,0.3979591836734694,6,1
1,7,0.4318998655274989,6,0.06666666666666667,0,10,5,3,1,0.0,0.0,0.3979591836734694,23,0
2,7,0.19451651023485148,15,0.2,4,11,3,3,1,0.0,0.0,0.47959183673469385,37,0
0,7,0.14095842218932098,1,0.6,6,12,0,3,1,0.0,0.0,0.29591836734693877,37,0
0,3,0.20472691215821573,3,0.8,4,9,3,3,1,0.0,0.0,0.6020408163265306,37,1
1,7,0.08717553415465695,0,0.5333333333333333,4,9,3,3,1,0.0,0.0,0.5,37,1
0,7,0.1298562910039255,1,0.6,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,3,0.0815365181130384,0,0.5333333333333333,4,14,3,3,1,0.0,0.0,0.4489795918367347,37,1
0,7,0.10146425612257372,11,0.4,4,11,3,3,1,0.0,0.0,0.41836734693877553,37,0
1,7,0.20407628258241534,8,0.6666666666666666,4,9,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.1669476100569131,1,0.6,4,12,3,3,1,0.0,0.0,0.5,37,0
2,4,0.008042542209423941,3,0.8,4,7,3,3,1,0.0,0.0,0.07142857142857142,37,0
1,7,0.1644109696961465,1,0.6,4,14,3,3,1,0.0,0.0,0.5,37,1
3,4,0.11758941063011913,0,0.5333333333333333,4,7,3,3,1,0.0,0.0,0.14285714285714285,37,0
1,7,0.09531519539261896,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,6,0.08745670392958531,0,0.5333333333333333,4,14,3,3,1,0.0,0.0,0.6530612244897959,37,0
1,7,0.14998777522717702,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.2678284728542128,0,0.5333333333333333,6,1,0,3,0,0.0,0.0,0.29591836734693877,37,0
0,8,0.07276252699637331,12,0.3333333333333333,4,1,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.16517094307330787,0,0.5333333333333333,4,3,3,4,1,0.0,0.0,0.24489795918367346,37,0
0,7,0.1013617038616699,1,0.6,6,12,2,3,1,0.0,0.0,0.3469387755102041,37,0
0,7,0.04310862389807256,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.4387755102040816,37,1
0,7,0.10258418114396707,0,0.5333333333333333,6,9,2,3,0,0.0,0.0,0.21428571428571427,37,0
0,7,0.06215414080221676,3,0.8,6,14,2,3,0,0.0,0.32323232323232326,0.3979591836734694,38,0
1,7,0.015312886268863504,3,0.8,4,6,3,3,1,0.15024150241502415,0.0,0.3979591836734694,37,1
0,7,0.01741894296464324,0,0.5333333333333333,6,3,0,4,0,0.0,0.0,0.47959183673469385,37,0
0,7,0.10378967957512122,1,0.6,6,2,2,3,0,0.0,0.0,0.3979591836734694,37,0
